edinet_code,sec_code,filer_name,doc_description,doc_id,period_start,period_end,amount,number
E00511,29240,イフジ産業株式会社,有価証券報告書－第47期(平成30年4月1日－平成31年3月31日),S100G0J4,2018-04-01,2019-03-31,164800000,6
E00513,28180,株式会社ピエトロ,有価証券報告書－第34期(平成30年4月1日－平成31年3月31日),S100G8RT,2018-04-01,2019-03-31,145026000,5
E00514,28190,エバラ食品工業株式会社,有価証券報告書－第61期(平成30年4月1日－平成31年3月31日),S100G52F,2018-04-01,2019-03-31,170000000,8
E00520,30020,グンゼ株式会社,有価証券報告書－第123期(平成30年4月1日－平成31年3月31日),S100G6CH,2018-04-01,2019-03-31,172000000,9
E00521,30100,価値開発株式会社,有価証券報告書－第145期(平成30年4月1日－平成31年3月31日),S100GB0O,2018-04-01,2019-03-31,42300000,3
E00525,31010,東洋紡株式会社,有価証券報告書－第161期(平成30年4月1日－平成31年3月31日),S100G5XT,2018-04-01,2019-03-31,322000000,9
E00527,31030,ユニチカ株式会社,有価証券報告書－第209期(平成30年4月1日－平成31年3月31日),S100G9RN,2018-04-01,2019-03-31,117000000,5
E00529,31070,ダイワボウホールディングス株式会社,有価証券報告書－第108期(平成30年4月1日－平成31年3月31日),S100GA6C,2018-04-01,2019-03-31,107000000,10
E00531,31110,オーミケンシ株式会社,有価証券報告書－第154期(平成30年4月1日－平成31年3月31日),S100GA5H,2018-04-01,2019-03-31,43000000,5
E00534,31230,サイボー株式会社,有価証券報告書－第96期(平成30年4月1日－平成31年3月31日),S100G8XE,2018-04-01,2019-03-31,181390000,9
E00541,31130,Ｏａｋキャピタル株式会社,有価証券報告書－第158期(平成30年4月1日－平成31年3月31日),S100G9I7,2018-04-01,2019-03-31,108000000,3
E00542,31100,日東紡績株式会社,有価証券報告書－第158期(平成30年4月1日－平成31年3月31日),S100G3MU,2018-04-01,2019-03-31,67000000,4
E00543,31040,富士紡ホールディングス株式会社,有価証券報告書－第199期(平成30年4月1日－平成31年3月31日),S100GCMY,2018-04-01,2019-03-31,164000000,5
E00545,31210,マーチャント・バンカーズ株式会社,有価証券報告書－第95期(平成30年4月1日－平成31年3月31日),S100GDDX,2018-04-01,2019-03-31,21800000,3
E00550,32050,株式会社ダイドーリミテッド,有価証券報告書－第96期(平成30年4月1日－平成31年3月31日),S100GDDJ,2018-04-01,2019-03-31,82000000,4
E00551,32090,カネヨウ株式会社,有価証券報告書－第87期(平成30年4月1日－平成31年3月31日),S100G9C3,2018-04-01,2019-03-31,35656000,5
E00551,32090,カネヨウ株式会社,有価証券報告書－第87期(平成30年4月1日－平成31年3月31日),S100G9C3,2018-04-01,2019-03-31,35656000,5
E00562,35690,セーレン株式会社,有価証券報告書－第147期(平成30年4月1日－平成31年3月31日),S100G3XC,2018-04-01,2019-03-31,460000000,11
E00563,35770,東海染工株式会社,有価証券報告書－第99期(平成30年4月1日－平成31年3月31日),S100G5QD,2018-04-01,2019-03-31,154340000,4
E00567,35290,アツギ株式会社,有価証券報告書－第93期(平成30年4月1日－平成31年3月31日),S100GAQU,2018-04-01,2019-03-31,47000000,4
E00568,35280,株式会社プロスペクト,有価証券報告書－第118期(平成30年4月1日－平成31年3月31日),S100GBT6,2018-04-01,2019-03-31,102928000,2
E00569,35710,株式会社ソトー,有価証券報告書－第148期(平成30年4月1日－平成31年3月31日),S100G21L,2018-04-01,2019-03-31,46120000,5
E00572,35130,イチカワ株式会社,有価証券報告書－第95期(平成30年4月1日－平成31年3月31日),S100G9VI,2018-04-01,2019-03-31,93000000,5
E00574,35010,住江織物株式会社,有価証券報告書－第130期(平成30年6月1日－令和1年5月31日),S100GV4R,2018-06-01,2019-05-31,140000000,6
E00576,35210,エコナックホールディングス株式会社,有価証券報告書－第139期(平成30年4月1日－平成31年3月31日),S100G7VF,2018-04-01,2019-03-31,21240000,3
E00577,35260,芦森工業株式会社,有価証券報告書－第119期(平成30年4月1日－平成31年3月31日),S100G3H7,2018-04-01,2019-03-31,168000000,6
E00584,35830,オーベクス株式会社,有価証券報告書－第134期(平成30年4月1日－平成31年3月31日),S100G7TJ,2018-04-01,2019-03-31,71374000,6
E00585,30110,株式会社バナーズ,有価証券報告書－第70期(平成30年4月1日－平成31年3月31日),S100G5IR,2018-04-01,2019-03-31,9450000,5
E00590,35910,株式会社ワコールホールディングス,有価証券報告書－第71期(平成30年4月1日－平成31年3月31日),S100G9OT,2018-04-01,2019-03-31,313000000,5
E00591,35800,小松マテーレ株式会社,有価証券報告書－第107期(平成30年4月1日－平成31年3月31日),S100G5O3,2018-04-01,2019-03-31,239000000,8
E00601,81140,株式会社デサント,有価証券報告書－第62期(平成30年4月1日－平成31年3月31日),S100G1PL,2018-04-01,2019-03-31,272000000,8
E00603,81110,株式会社ゴールドウイン,有価証券報告書－第68期(平成30年4月1日－平成31年3月31日),S100G80V,2018-04-01,2019-03-31,264000000,8
E00610,36000,株式会社フジックス,有価証券報告書－第70期(平成30年4月1日－平成31年3月31日),S100G7YM,2018-04-01,2019-03-31,54000000,7
E00612,35150,株式会社フジコー,有価証券報告書－第69期(平成30年4月1日－平成31年3月31日),S100G9G9,2018-04-01,2019-03-31,105300000,5
E00619,79050,大建工業株式会社,有価証券報告書－第103期(平成30年4月1日－平成31年3月31日),S100G2S2,2018-04-01,2019-03-31,265000000,8
E00628,79030,名古屋木材株式会社,有価証券報告書－第79期(平成30年4月1日－平成31年3月31日),S100G8FG,2018-04-01,2019-03-31,29460000,3
E00630,78980,株式会社ウッドワン,有価証券報告書－第67期(平成30年4月1日－平成31年3月31日),S100GAR2,2018-04-01,2019-03-31,171000000,9
E00631,78220,永大産業株式会社,有価証券報告書－第85期(平成30年4月1日－平成31年3月31日),S100G74D,2018-04-01,2019-03-31,154000000,6
E00633,78960,セブン工業株式会社,有価証券報告書－第60期(平成30年4月1日－平成31年3月31日),S100G9KH,2018-04-01,2019-03-31,70000000,6
E00633,78960,セブン工業株式会社,有価証券報告書－第60期(平成30年4月1日－平成31年3月31日),S100G9KH,2018-04-01,2019-03-31,70000000,6
E00635,78870,南海プライウッド株式会社,有価証券報告書－第66期(平成30年4月1日－平成31年3月31日),S100G6Q8,2018-04-01,2019-03-31,106939000,5
E00640,78200,ニホンフラッシュ株式会社,有価証券報告書－第55期(平成30年4月1日－平成31年3月31日),S100G1VA,2018-04-01,2019-03-31,154580000,6
E00642,38610,王子ホールディングス株式会社,有価証券報告書－第95期(平成30年4月1日－平成31年3月31日),S100GBRV,2018-04-01,2019-03-31,752000000,13
E00644,38640,三菱製紙株式会社,有価証券報告書－第154期(平成30年4月1日－平成31年3月31日),S100G7VO,2018-04-01,2019-03-31,173000000,8
E00645,38650,北越コーポレーション株式会社,有価証券報告書－第181期(平成30年4月1日－平成31年3月31日),S100G34N,2018-04-01,2019-03-31,298000000,9
E00650,38780,株式会社巴川製紙所,有価証券報告書－第160期(平成30年4月1日－平成31年3月31日),S100G7VI,2018-04-01,2019-03-31,91000000,6
E00652,79190,野崎印刷紙業株式会社,有価証券報告書－第79期(平成30年4月1日－平成31年3月31日),S100GC28,2018-04-01,2019-03-31,58752000,6
E00659,39410,レンゴー株式会社,有価証券報告書－第151期(平成30年4月1日－平成31年3月31日),S100G12W,2018-04-01,2019-03-31,755000000,15
E00660,38800,大王製紙株式会社,有価証券報告書－第108期(平成30年4月1日－平成31年3月31日),S100GDOR,2018-04-01,2019-03-31,202000000,10
E00664,39440,古林紙工株式会社,有価証券報告書－第89期(平成30年4月1日－平成31年3月31日),S100GAH5,2018-04-01,2019-03-31,111600000,6
E00669,39460,株式会社トーモク,有価証券報告書－第80期(平成30年4月1日－平成31年3月31日),S100G4IU,2018-04-01,2019-03-31,236000000,11
E00675,39450,スーパーバッグ株式会社,有価証券報告書－第82期(平成30年4月1日－平成31年3月31日),S100G2NU,2018-04-01,2019-03-31,125000000,9
E00677,39430,大石産業株式会社,有価証券報告書－第73期(平成30年4月1日－平成31年3月31日),S100G5D9,2018-04-01,2019-03-31,17937000,4
E00681,39520,中央紙器工業株式会社,有価証券報告書－第68期(平成30年4月1日－平成31年3月31日),S100G22T,2018-04-01,2019-03-31,83290000,6
E00682,39530,大村紙業株式会社,有価証券報告書－第55期(平成30年4月1日－平成31年3月31日),S100G8RJ,2018-04-01,2019-03-31,106648000,4
E00682,39530,大村紙業株式会社,有価証券報告書－第55期(平成30年4月1日－平成31年3月31日),S100G8RJ,2018-04-01,2019-03-31,106648000,4
E00685,38910,ニッポン高度紙工業株式会社,有価証券報告書－第89期(平成30年4月1日－平成31年3月31日),S100G1JJ,2018-04-01,2019-03-31,141560000,5
E00690,38950,ハビックス株式会社,有価証券報告書－第69期(平成30年4月1日－平成31年3月31日),S100G27E,2018-04-01,2019-03-31,117330000,5
E00691,37080,特種東海製紙株式会社,有価証券報告書－第12期(平成30年4月1日－平成31年3月31日),S100FV8G,2018-04-01,2019-03-31,202000000,9
E00692,79110,凸版印刷株式会社,有価証券報告書－第173期(平成30年4月1日－平成31年3月31日),S100FTAK,2018-04-01,2019-03-31,1041000000,18
E00693,79120,大日本印刷株式会社,有価証券報告書－第125期(平成30年4月1日－平成31年3月31日),S100G6I9,2018-04-01,2019-03-31,1000000000,11
E00694,79130,図書印刷株式会社,有価証券報告書－第107期(平成30年4月1日－平成31年3月31日),S100G991,2018-04-01,2019-03-31,238000000,9
E00695,79140,共同印刷株式会社,有価証券報告書－第139期(平成30年4月1日－平成31年3月31日),S100G194,2018-04-01,2019-03-31,185000000,6
E00696,79160,光村印刷株式会社,有価証券報告書－第117期(平成30年4月1日－平成31年3月31日),S100GBUE,2018-04-01,2019-03-31,62291000,4
E00705,79180,株式会社ヴィア・ホールディングス,有価証券報告書－第83期(平成30年4月1日－平成31年3月31日),S100GBMI,2018-04-01,2019-03-31,88000000,6
E00710,79210,宝印刷株式会社,有価証券報告書－第82期(平成30年6月1日－令和1年5月31日),S100GTZN,2018-06-01,2019-05-31,137543000,7
E00711,79460,株式会社光陽社,有価証券報告書－第71期(平成30年4月1日－平成31年3月31日),S100GAOY,2018-04-01,2019-03-31,47518000,5
E00711,79460,株式会社光陽社,有価証券報告書－第71期(平成30年4月1日－平成31年3月31日),S100GAOY,2018-04-01,2019-03-31,47518000,5
E00713,79230,トーイン株式会社,有価証券報告書－第71期(平成30年4月1日－平成31年3月31日),S100GAU5,2018-04-01,2019-03-31,147005000,6
E00714,39510,朝日印刷株式会社,有価証券報告書－第103期(平成30年4月1日－平成31年3月31日),S100GADG,2018-04-01,2019-03-31,256399000,15
E00716,78930,株式会社プロネクサス,有価証券報告書－第75期(平成30年4月1日－平成31年3月31日),S100G8DA,2018-04-01,2019-03-31,211851000,7
E00720,78750,竹田印刷株式会社,有価証券報告書－第81期(平成30年4月1日－平成31年3月31日),S100G7W1,2018-04-01,2019-03-31,141000000,8
E00724,78680,株式会社廣済堂,有価証券報告書－第55期(平成30年4月1日－平成31年3月31日),S100G8UI,2018-04-01,2019-03-31,73000000,8
E00726,78620,トッパン・フォームズ株式会社,有価証券報告書－第65期(平成30年4月1日－平成31年3月31日),S100G9L0,2018-04-01,2019-03-31,258000000,10
E00730,78570,セキ株式会社,有価証券報告書－第70期(平成30年4月1日－平成31年3月31日),S100FZG7,2018-04-01,2019-03-31,136000000,7
E00732,78550,カーディナル株式会社,有価証券報告書－第52期(平成30年4月1日－平成31年3月31日),S100G2K3,2018-04-01,2019-03-31,41054000,4
E00732,78550,カーディナル株式会社,有価証券報告書－第52期(平成30年4月1日－平成31年3月31日),S100G2K3,2018-04-01,2019-03-31,41054000,4
E00733,94790,株式会社インプレスホールディングス,有価証券報告書－第27期(平成30年4月1日－平成31年3月31日),S100G1L2,2018-04-01,2019-03-31,61134000,4
E00734,78630,株式会社平賀,有価証券報告書－第64期(平成30年4月1日－平成31年3月31日),S100GB09,2018-04-01,2019-03-31,115060000,6
E00734,78630,株式会社平賀,有価証券報告書－第64期(平成30年4月1日－平成31年3月31日),S100GB09,2018-04-01,2019-03-31,115060000,6
E00737,39560,国際チャート株式会社,有価証券報告書－第60期(平成30年4月1日－平成31年3月31日),S100G1XP,2018-04-01,2019-03-31,17940000,3
E00737,39560,国際チャート株式会社,有価証券報告書－第60期(平成30年4月1日－平成31年3月31日),S100G1XP,2018-04-01,2019-03-31,17940000,3
E00746,78380,共立印刷株式会社,有価証券報告書－第39期(平成30年4月1日－平成31年3月31日),S100G8TJ,2018-04-01,2019-03-31,200319000,4
E00752,40050,住友化学株式会社,有価証券報告書－第138期(平成30年4月1日－平成31年3月31日),S100FZUT,2018-04-01,2019-03-31,728000000,10
E00755,40080,住友精化株式会社,有価証券報告書－第106期(平成30年4月1日－平成31年3月31日),S100G5OD,2018-04-01,2019-03-31,241000000,9
E00759,40210,日産化学株式会社,有価証券報告書－第149期(平成30年4月1日－平成31年3月31日),S100G7SV,2018-04-01,2019-03-31,298000000,8
E00760,40220,ラサ工業株式会社,有価証券報告書－第151期(平成30年4月1日－平成31年3月31日),S100G5KV,2018-04-01,2019-03-31,86000000,7
E00761,40230,株式会社クレハ,有価証券報告書－第106期(平成30年4月1日－平成31年3月31日),S100G55Q,2018-04-01,2019-03-31,205000000,3
E00763,40260,神島化学工業株式会社,有価証券報告書－第103期(平成30年5月1日－平成31年4月30日),S100GI79,2018-05-01,2019-04-30,127000000,7
E00764,40270,テイカ株式会社,有価証券報告書－第153期(平成30年4月1日－平成31年3月31日),S100GB7Y,2018-04-01,2019-03-31,196000000,8
E00765,40280,石原産業株式会社,有価証券報告書－第96期(平成30年4月1日－平成31年3月31日),S100GBYG,2018-04-01,2019-03-31,152000000,6
E00766,40410,日本曹達株式会社,有価証券報告書－第150期(平成30年4月1日－平成31年3月31日),S100G9AK,2018-04-01,2019-03-31,213000000,8
